group,group_size,trial,repetition,tangram,message,n_words,n_correct,n_matchers
group068,5,32,3,D,looks like a person facing left and holding something,9,2.0,4
group068,5,33,3,J,diamond on top sitting on a flat line,8,3.0,4
group068,5,33,3,J,straight line down the left side,6,3.0,4
group068,5,33,3,J,flat bottom,2,3.0,4
group068,5,34,3,I,person facing left standing on one foot with one foot kicked out to the right,15,4.0,4
group068,5,34,3,I,"two triangle ""arms"" out to the left",7,4.0,4
group068,5,35,3,H,diamond on top sitting on a blob with a triangle sticking out at bottom right,15,1.0,4
group068,5,36,4,D,"diamond at top , triangle below , rectangle .",9,4.0,4
group068,5,36,4,D,looks like student standing at podium,6,4.0,4
group068,5,37,4,L,figure facing right.,3,1.0,4
group068,5,37,4,L,looks like they are kneeling,5,1.0,4
group068,5,37,4,L,diamond at top,3,1.0,4
group068,5,37,4,L,triangle facing right half way down,6,1.0,4
group068,5,37,4,L,zig zag at bottom,4,1.0,4
group068,5,38,4,E,2 triangle at top.,4,4.0,4
group068,5,38,4,E,looks like person sitting with bow in hair,8,4.0,4
group068,5,38,4,E,2 triangle at top on a diamond,7,4.0,4
group068,5,38,4,E,straight bottom,2,4.0,4
group068,5,38,4,E,large right angle triangle at bottom,6,4.0,4
group068,5,39,4,J,diamond at top on a straight line,7,2.0,4
group068,5,39,4,J,straight line on the left,5,2.0,4
group068,5,39,4,J,facing to the right,4,2.0,4
group068,5,40,4,A,left facing,2,3.0,4
group068,5,40,4,A,diamond/square to the right,4,3.0,4
group068,5,40,4,A,looks like figure is kicking his foot to the left,10,3.0,4
group068,5,41,4,K,"diamond at top, looks like a figure kneeling",8,3.0,4
group068,5,41,4,K,facing the right,3,3.0,4
group068,5,41,4,K,straight line at base,4,3.0,4
group068,5,41,4,K,appears to be holding something out to the right,9,3.0,4
group068,5,42,4,F,looks like someone sitting down. diamond at top,8,3.0,4
group068,5,42,4,F,facing left,2,3.0,4
group068,5,42,4,F,top diamond looks like a head#,6,3.0,4
group068,5,43,4,C,looks like they are raising their hands,7,3.0,4
group068,5,43,4,C,facing to the left,4,3.0,4
group068,5,44,4,B,diamond at top,3,1.0,4
group068,5,44,4,B,triangle to the right below. abstract shape,7,1.0,4
group068,5,44,4,B,small triangle at bottom to the left,7,1.0,4
group068,5,44,4,B,straight line at base,4,1.0,4
group068,5,45,4,I,facing left,2,2.0,4
group068,5,45,4,I,small triangle as tail,4,2.0,4
group068,5,45,4,I,standing on 1 leg,4,2.0,4
group068,5,46,4,H,diamond at top,3,1.0,4
group068,5,46,4,H,then triangle and rectangle,4,1.0,4
group068,5,46,4,H,right facing looks like someone kneeling,6,1.0,4
group068,5,46,4,H,not really,2,1.0,4
group068,5,47,4,G,"the most abstract , diamond at top to the left",10,2.0,4
group068,5,47,4,G,straight line at base,4,2.0,4
group068,5,47,4,G,small triangle at bottom on the right hand side,9,2.0,4
group068,5,48,5,D,"diamond at the top, which is resting on a triangle",10,4.0,4
group068,5,48,5,D,then a rectangle body,4,4.0,4
group068,5,48,5,D,partial triangle to the bottom left,6,4.0,4
group068,5,48,5,D,squarish object sticking out in the middle left,8,4.0,4
group068,5,49,5,A,"upward arrow at the top left, top right is a diamond on a slope",14,4.0,4
group068,5,49,5,A,then a rectangleish body,4,4.0,4
group068,5,49,5,A,two leg looking objects at the bottom which are attached to the rectangle's body,14,4.0,4
group068,5,50,5,H,diamond at the top which is resting on top of triangle,11,4.0,4
group068,5,50,5,H,beneath the triangle is a rectangleish body,7,4.0,4
group068,5,50,5,H,at the bottom is a triangle which sticks out to the right,12,4.0,4
group068,5,51,5,B,"diamond at the top, just beneath are two triangles",9,4.0,4
group068,5,51,5,B,beneath the two triangles is a pentagram type of body,10,4.0,4
group068,5,51,5,B,at the bottom left there is a triangle sticking out,10,4.0,4
group068,5,52,5,K,"at the top there are two diamonds, one on top of each other",13,4.0,4
group068,5,52,5,K,this is followed by a triangle which sticks out to the right,12,4.0,4
group068,5,52,5,K,at the bottom is flat,5,4.0,4
group068,5,53,5,I,at the top is a diamond which sits on top of a triangle that sits on top of another triangle,20,4.0,4
group068,5,53,5,I,beneath the second triangle is a narrow rectangle type of shape,11,4.0,4
group068,5,53,5,I,there is a triangle to the right at the middle of the shape,13,4.0,4
group068,5,54,5,F,"at the top is a diamond which is on top of a triangle, the diamond looks like a head of someone who is sitting on the ground",27,3.0,4
group068,5,54,5,F,with their knees up,4,3.0,4
group068,5,55,5,G,"at the top is a diamond on the top left which is on a slope, at the top right there is a triangle",23,2.0,4
group068,5,55,5,G,next is a small rectangle,5,2.0,4
group068,5,55,5,G,at the bottom is a trapezium at the bottom left,10,2.0,4
group068,5,55,5,G,at the bottom right is a triangle,7,2.0,4
group068,5,56,5,J,at the top is a diamond which is resting on a flat surface,13,4.0,4
group068,5,56,5,J,next is a rectangle like shape,6,4.0,4
group068,5,56,5,J,at the bottom there is a partial triangle at the bottom right,12,4.0,4
group068,5,57,5,E,at the top are 2 triangles which are attached to a diamond which is attached to a large bottom triangle,20,3.0,4
group068,5,57,5,E,the top kind of looks like bunny ears,8,3.0,4
group068,5,58,5,L,at the top is a diamond which is attached to a triangle,12,2.0,4
group068,5,58,5,L,at  the middle is a rectangle body with a triangle coming out on the right,15,2.0,4
group068,5,58,5,L,finally after the rectangle there looks like a lightning bolt type of shape,13,2.0,4
group068,5,59,5,C,"it looks like a man putting his hands up in the air,",12,4.0,4
group068,5,59,5,C,there is a diamond for a head,7,4.0,4
group068,5,59,5,C,and triangle type shapes for the two arms,8,4.0,4
group068,5,59,5,C,the body is a angled rectangle,6,4.0,4
group068,5,60,6,L,Diamond at the top then a triangle underneath,8,3.0,4
group068,5,60,6,L,With a sharp triangle to the right and a zig zag shape at the bottom,15,3.0,4
group068,5,60,6,L,Flat bottom,2,3.0,4
group068,5,61,6,J,Diamond at the top on a flat base,8,4.0,4
group068,5,61,6,J,flat line on the left hand side and a small triangle at the bottom right,15,4.0,4
group068,5,62,6,C,Diamond at the top and what looks like arms raised up,11,4.0,4
group068,5,62,6,C,Slanted rectangle for body,4,4.0,4
group068,5,63,6,F,Diamond for a head and then what looks like a person sat down facing to the left with their knees bent,21,4.0,4
group068,5,64,6,A,Looks like a person standing on one leg and kicking the other out to the left,16,4.0,4
group068,5,64,6,A,Diamond to the top right attached by a point,9,4.0,4
group068,5,65,6,G,Angled square to the left top and then a triangle to the top right,14,3.0,4
group068,5,65,6,G,Flat bottom with a small triangle to the bottom right,10,3.0,4
group068,5,65,6,G,Another player said that it looked like a goal celebration and another said it looked like it was dancing,19,3.0,4
group068,5,66,6,E,Person facing to the right with what looks like a bow on top of its head,16,3.0,4
group068,5,66,6,E,Straight side to the left and flat bottom,8,3.0,4
group068,5,66,6,E,Looks like a large triangle at the bottom,8,3.0,4
group068,5,67,6,K,One diamond on top of the other and then a triangle facing towards the right underneath,16,2.0,4
group068,5,67,6,K,flat bottom,2,2.0,4
group068,5,67,6,K,another triangle facing towards the right underneath the first one,10,2.0,4
group068,5,68,6,D,Diamond on top of a triangle and then a rectangle,10,4.0,4
group068,5,68,6,D,Flat bottom with a small triangle at the bottom left,10,4.0,4
group068,5,68,6,D,Looks like arms outstretched to the left,7,4.0,4
group068,5,68,6,D,Could be a priest at a pulpit,7,4.0,4
group068,5,69,6,B,Diamond at the top with a triangle to the right underneath,11,3.0,4
group068,5,69,6,B,Another triangle to the left with a small rectangle underneath,10,3.0,4
group068,5,69,6,B,Small triangle at the bottom left and then a flat base,11,3.0,4
group068,5,70,6,H,Diamond with a triangle underneath,5,1.0,4
group068,5,70,6,H,then a rectangle with a small triangle at the right hand side,12,1.0,4
group068,5,71,6,I,Looks like a person standing on one leg with the other leg kicked out to the right,17,4.0,4
group068,5,71,6,I,Diamond on top with two triangles underneath facing towards the left,11,4.0,4
group069,5,0,1,C,The man is leaning back,5,2.0,4
group069,5,0,1,C,It looks like he's saving a ball from the air,10,2.0,4
group069,5,0,1,C,or catching,2,2.0,4
group069,5,0,1,C,Both arms in the air,5,2.0,4
group069,5,0,1,C,body like this \,4,2.0,4
group069,5,1,1,I,man stood on one leg,5,4.0,4
group069,5,1,1,I,legs are positioned like an r,6,4.0,4
group069,5,2,1,K,looks like a woman walking,5,2.0,4
group069,5,2,1,K,also body like a pacman,5,2.0,4
group069,5,2,1,K,and leg back sticking up,5,2.0,4
group069,5,2,1,K,Body like that,3,2.0,4
group069,5,2,1,K,and thinnest neck,3,2.0,4
group069,5,2,1,K,two look similar,3,2.0,4
group069,5,2,1,K,but the correct one is with the thinnest neck,9,2.0,4
group069,5,2,1,K,it's in front,3,2.0,4
group069,5,2,1,K,like this <,3,2.0,4
group069,5,3,1,L,it looks like a pacman again,6,4.0,4
group069,5,3,1,L,<,1,4.0,4
group069,5,3,1,L,But this time the body is shaped like a S,10,4.0,4
group069,5,3,1,L,or a reverse Z,4,4.0,4
group069,5,3,1,L,S body,2,4.0,4
group069,5,3,1,L,<shape at the right,4,4.0,4
group069,5,3,1,L,yes thick neck,3,4.0,4
group069,5,3,1,L,yes but this time it has a thicker neck,9,4.0,4
group069,5,4,1,F,he's sitting down with legs up,6,4.0,4
group069,5,4,1,F,head slightly down,3,4.0,4
group069,5,4,1,F,looks sad,2,4.0,4
group069,5,4,1,F,he's pointing to the left,5,4.0,4
group069,5,5,1,D,It looks like a priest sticking arm out lol,9,4.0,4
group069,5,5,1,D,Pointing to the left again,5,4.0,4
group069,5,5,1,D,Flat back,2,4.0,4
group069,5,5,1,D,Arm has a square underneath it,6,4.0,4
group069,5,6,1,E,It looks like bunny sat down towards the right,9,4.0,4
group069,5,6,1,E,two big triangle ears,4,4.0,4
group069,5,6,1,E,triangle body lol,3,4.0,4
group069,5,6,1,E,"triangle body, diamond head, two triangle ears on top",9,4.0,4
group069,5,6,1,E,square head i,3,4.0,4
group069,5,7,1,G,it looks like someone dancing,5,4.0,4
group069,5,7,1,G,long dress trailing at the back,6,4.0,4
group069,5,7,1,G,_/ like that,3,4.0,4
group069,5,7,1,G,_/[,1,4.0,4
group069,5,8,1,H,looks like a man sitting down with his back to us,11,4.0,4
group069,5,8,1,H,diamond head,2,4.0,4
group069,5,8,1,H,legs tilting to the right,5,4.0,4
group069,5,8,1,H,||.,1,4.0,4
group069,5,8,1,H,yeah with a kink at the bottom,7,4.0,4
group069,5,9,1,J,it's like one big body and one head,8,4.0,4
group069,5,9,1,J,similar to the last,4,4.0,4
group069,5,9,1,J,"yes quare on the left, jagged on the right",9,4.0,4
group069,5,9,1,J,like it's been eaten,4,4.0,4
group069,5,9,1,J,E,1,4.0,4
group069,5,9,1,J,arm >,2,4.0,4
group069,5,9,1,J,legs <,2,4.0,4
group069,5,10,1,A,looks like a monkey dancing on one leg,8,3.0,4
group069,5,10,1,A,with a block on its back,6,3.0,4
group069,5,10,1,A,yeah with a beak,4,3.0,4
group069,5,10,1,A,<,1,3.0,4
group069,5,10,1,A,looking down,2,3.0,4
group069,5,10,1,A,not a triangle head,4,3.0,4
group069,5,10,1,A,diamond*,1,3.0,4
group069,5,10,1,A,stood on one leg,4,3.0,4
group069,5,11,1,B,looks like a woman dancing,5,3.0,4
group069,5,11,1,B,arms like this,3,3.0,4
group069,5,11,1,B,<||>,1,3.0,4
group069,5,11,1,B,<>,1,3.0,4
group069,5,11,1,B,one leg out at the back,6,3.0,4
group069,5,11,1,B,<,1,3.0,4
group069,5,11,1,B,square leg on the right,5,3.0,4
group069,5,12,2,F,man sitting down looking left and sad,7,4.0,4
group069,5,12,2,F,back to the right,4,4.0,4
group069,5,12,2,F,knees up,2,4.0,4
group069,5,13,2,J,"flat on left side, diamond head, jagged on right",9,4.0,4
group069,5,14,2,A,uh the monkey dancing one again where its looking at its leg which is up,15,3.0,4
group069,5,14,2,A,and the square on its back,6,3.0,4
group069,5,15,2,I,like a guy on one leg with a triangle behind?,10,4.0,4
group069,5,15,2,I,arms pointing left like,4,4.0,4
group069,5,15,2,I,yeh like they're stacked on top of each other the arms?,11,4.0,4
group069,5,15,2,I,yes pointing left,3,4.0,4
group069,5,15,2,I,with the leg its standing on pointing left <,9,4.0,4
group069,5,15,2,I,with a normal triangle at the back,7,4.0,4
group069,5,16,2,C,like a person jumping to save a ball again,9,3.0,4
group069,5,16,2,C,arms in the air,4,3.0,4
group069,5,17,2,G,um a person sat looking down with two triangles behind????,10,3.0,4
group069,5,17,2,G,"the bottom part is longer, pointing left",7,3.0,4
group069,5,17,2,G,and behind that is a triangle pointing down?,8,3.0,4
group069,5,17,2,G,and the diamond head is looking down if that makes sense,11,3.0,4
group069,5,17,2,G,looks like _/[,3,3.0,4
group069,5,18,2,D,like a priest with arm out,6,4.0,4
group069,5,18,2,D,pointing left,2,4.0,4
group069,5,18,2,D,foot goes <,3,4.0,4
group069,5,19,2,L,a S shape person or backwards Z,7,4.0,4
group069,5,19,2,L,pointing to the right,4,4.0,4
group069,5,19,2,L,diamond head is straight,4,4.0,4
group069,5,19,2,L,like not wonky,3,4.0,4
group069,5,19,2,L,um idk if its pac man body?? is it? sorry,10,4.0,4
group069,5,20,2,B,okay so kind of like a dress again,8,4.0,4
group069,5,20,2,B,with a diamond head tilted right,6,4.0,4
group069,5,20,2,B,and a triangle arms going < >,7,4.0,4
group069,5,20,2,B,and the little triangle at the bottom on the back facing up,12,4.0,4
group069,5,20,2,B,back left that is,4,4.0,4
group069,5,21,2,K,okay so there's a triangle arm pointing right,8,4.0,4
group069,5,21,2,K,and the diamond head is just straight like a normal head,11,4.0,4
group069,5,21,2,K,and at the bottom it's kind of jagged on the right and a flat sided triangle pointing up on the left,21,4.0,4
group069,5,21,2,K,um maybe I'm not sure cos others look like kneeling too right,12,4.0,4
group069,5,22,2,H,oh okay big body person sat with back to us,10,4.0,4
group069,5,22,2,H,they are facing right,4,4.0,4
group069,5,22,2,H,with no arms,3,4.0,4
group069,5,22,2,H,just a foot going >,5,4.0,4
group069,5,22,2,H,yes I would say that shape ^,7,4.0,4
group069,5,22,2,H,"no ""arms""",2,4.0,4
group069,5,22,2,H,like its back is towards us right?,7,4.0,4
group069,5,23,2,E,rabbit looking down,3,4.0,4
group069,5,23,2,E,rabbit ears,2,4.0,4
group069,5,23,2,E,square head,2,4.0,4
group069,5,23,2,E,sitting down,2,4.0,4
group069,5,23,2,E,its head is looking down a bit,7,4.0,4
group069,5,23,2,E,no arms rlly,3,4.0,4
group069,5,23,2,E,facing left,2,4.0,4
group069,5,23,2,E,back to us,3,4.0,4
group069,5,23,2,E,FACING RIGHT,2,4.0,4
group069,5,23,2,E,rabbit is looking right not left is that clear so so sorry,12,4.0,4
group069,5,23,2,E,idk it's just a rabbit ears?,6,4.0,4
group069,5,23,2,E,two triangles on top,4,4.0,4
group069,5,23,2,E,pointing down at square/diamond,4,4.0,4
group069,5,23,2,E,which is on a big triangles body that is pointing right,11,4.0,4
group069,5,24,3,F,man sitting and looking left,5,4.0,4
group069,5,24,3,F,with leg out towards the left,6,4.0,4
group069,5,24,3,F,we look at him from the side,7,4.0,4
group069,5,24,3,F,"not kneeling, he looks like he's sitting",7,4.0,4
group069,5,24,3,F,head tilted down,3,4.0,4
group069,5,24,3,F,looking sad,2,4.0,4
group069,5,24,3,F,"flat back on right, leg extended on left",8,4.0,4
group069,5,25,3,I,looks like a figure skater,5,4.0,4
group069,5,25,3,I,standing on one leg,4,4.0,4
group069,5,25,3,I,facing left,2,4.0,4
group069,5,25,3,I,with two triangle arms,4,4.0,4
group069,5,25,3,I,one on top of the other,6,4.0,4
group069,5,26,3,J,flat on the left side and jagged on the left,10,4.0,4
group069,5,26,3,J,with a diamond head,4,4.0,4
group069,5,26,3,J,and small triangle foot on the right,7,4.0,4
group069,5,26,3,J,jagged on the right,4,4.0,4
group069,5,27,3,C,looks like he's diving to the left,7,4.0,4
group069,5,27,3,C,catching a ball,3,4.0,4
group069,5,27,3,C,with arms stretched out,4,4.0,4
group069,5,27,3,C,\,1,4.0,4
group069,5,28,3,A,the monkey dancing one,4,4.0,4
group069,5,28,3,A,looking down at one leg raised,6,4.0,4
group069,5,28,3,A,facing left,2,4.0,4
group069,5,29,3,L,The S or backwards Z shaped one,7,3.0,4
group069,5,29,3,L,with a pacman body,4,3.0,4
group069,5,29,3,L,and thick neck,3,3.0,4
group069,5,30,3,H,man sitting with back to us,6,4.0,4
group069,5,30,3,H,kind of a blob. No arms,6,4.0,4
group069,5,30,3,H,small foot on right side,5,4.0,4
group069,5,30,3,H,"yeah, just kind of a blob",6,4.0,4
group069,5,31,3,K,the other pacman one with a thin neck,8,3.0,4
group069,5,31,3,K,facing right,2,3.0,4
group069,5,31,3,K,with a flat triangle sticking up on the left side,10,3.0,4
group069,5,32,3,D,the priest one,3,4.0,4
group069,5,32,3,D,facing left,2,4.0,4
group069,5,33,3,B,woman dancing with arms spread,5,4.0,4
group069,5,33,3,B,<||>,1,4.0,4
group069,5,34,3,E,the rabbit one that's sitting down,6,3.0,4
group069,5,34,3,E,and facing right,3,3.0,4
